,V1,V2,V3,V4,V5,V6
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep30.0,8930.766227034565,32179.06957090389,34888.92216258882,35992.94246858425,26340.819628842666,17433.67485394681
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep31.0,11652.784828669186,38795.499546075844,35703.703287808996,39374.55325957771,33798.32239290959,16787.704974937667
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep32.0,9964.700697273967,31901.3221115676,30865.199681911196,34801.20157451597,31257.09572350753,15475.123409275406
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep33.0,10691.666461505432,39737.86108337864,41556.59919322716,35592.753386943004,24217.12322365692,18504.745627265365
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep34.0,9925.864610350478,31086.091322506894,34667.57854333211,29992.52581362991,28097.370163478092,18153.890936919986
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep35.0,9019.293391246927,38328.54555755213,33553.87302760466,33519.33182872759,27316.55084506031,15263.870276323256
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep36.0,9510.296283576934,34169.01686724711,36697.004854664956,26468.86967052304,26767.510846622376,14508.481780463735
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep37.0,11088.799311102823,34853.1345589788,36231.83372975292,38148.59733673253,29839.791215190755,20015.76746093943
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep38.0,10830.018343930005,33557.07977978197,36690.3577499673,28123.753071748284,28370.090344607393,19717.97977420829
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep39.0,10525.77096229226,34657.9452288851,32948.768981270936,32160.85416783749,25959.242517729064,21016.334560435895
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep4.0,9311.946422114397,29462.08384173699,34289.18906588578,28940.954608129225,26490.44391215191,19231.024134850435
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep40.0,10772.890948715802,32749.872555621223,33659.97566326678,39754.98430574525,26493.454073409914,18780.27473413936
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep41.0,10374.126804874717,35779.780828660296,36213.27644261309,26926.669756708347,24855.49679099254,19391.30454090338
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep42.0,10982.700353226006,44480.87601982053,31893.131080749838,31255.481878841496,23308.608237243126,19422.788983045517
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep43.0,8911.695493950661,38064.564896444266,32660.569184205215,29922.673128696686,26105.053901790627,19722.323718962733
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep44.0,8989.875873229306,26696.544677536607,36025.96097235172,34708.240328473315,30723.937859319816,19618.754702332924
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep45.0,10364.641628443831,33970.62911407274,40332.87415701543,35286.51014792194,28660.36343516102,18028.02618857227
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep46.0,9028.246187781413,33990.71302565807,35351.58607543671,30155.453535193126,26341.629386642802,15854.40809472436
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep47.0,10286.07298923961,35431.82118015201,42606.89146908728,35956.55443838211,28124.368112259584,17726.156032700237
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep48.0,10827.576339925457,32575.95655139539,37896.747651555124,36969.50426818424,26021.194437837083,19999.912512849318
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep49.0,8105.020203466794,40903.012572265725,34202.79757889215,32755.231241478294,29708.02155560365,23184.49316576767
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep5.0,8468.811611780628,33647.542084784815,40893.389261494696,30182.20087321134,28454.020319760486,15015.155906835771
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep50.0,10211.588396983874,32575.20241005811,37905.14346368476,29301.246565130066,28487.666951039362,19219.1281555003
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep51.0,9506.562999623075,32030.287227869892,31533.670934101676,33025.735906404065,29311.79127118247,15709.73394489069
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep52.0,8882.450781302121,32903.630641116084,40455.631715323376,31215.604097995838,25907.01659243346,19992.880404693482
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep53.0,9891.506587374079,39678.929572965455,30514.463289135572,24605.378543251143,28986.34810960712,19685.154155643188
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep54.0,10057.434661396695,30937.56056392743,30837.254477708186,35600.542855715175,21890.200328049883,18738.099187562475
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep55.0,9948.439117479218,33494.34275273613,32528.66865580967,30522.665594667174,26328.728580307397,13394.920818609273
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep56.0,12571.9504142745,29173.57751973629,41925.775289123165,30115.403286070337,27705.950252337192,19736.43052633549
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep57.0,9617.68034112101,30565.50040320015,32891.0940588543,32715.952900331853,36187.86362760077,20449.111829259433
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep58.0,10387.114361730091,34138.73044004466,34263.74521965474,38040.16127701536,29212.487696845623,19563.378204863733
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep59.0,8130.193614868883,33658.51598183529,33231.26014590695,35990.658308149905,27767.50611938082,20406.403154897227
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep6.0,10238.33420974288,42495.67191540121,40148.96378226624,35319.083100305754,26299.195160056595,13418.41134402639
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep60.0,10395.996360060959,33791.20087539055,33789.66350506544,28074.3353888156,25626.726569431106,19869.999202482526
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep61.0,10354.404316168711,25691.112382098156,32999.31156728111,29918.5212109064,29802.470165872983,18851.100517923493
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep62.0,10847.83118508252,33111.04610791692,33655.60111469075,31433.082883417766,28582.465328576567,15609.586093967453
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep63.0,9832.23865937761,35212.10916428543,37819.548486569074,30421.84684171239,26886.342007496893,20136.57587115893
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep64.0,10725.73545305474,34924.12355730694,36392.88321814151,34218.98345602004,25982.594796147354,18378.74943482653
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep65.0,10177.487657872638,37439.36837916263,35213.31788461739,37880.028171308324,25666.095663409447,17460.22832102842
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep66.0,11759.919328028958,37363.258900690416,30698.22662672054,30970.099227527964,29944.920441959985,15588.13433323999
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep67.0,9071.472018722437,37686.707591115315,37314.91245232409,31763.789315890222,34936.00811641499,20512.189056055668
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep68.0,9822.681260231246,34179.992658097806,43288.5719492466,32248.187553661228,24660.53715391388,20574.053122273468
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep69.0,8776.427567166846,35832.48424816068,25748.989034771028,33753.38120572988,26377.584196015057,21172.63898094139
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep7.0,8818.158607032079,33627.85653716243,39023.64773995482,33042.7927462746,31584.252487001853,16839.34535501634
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep70.0,10786.994366758512,34492.02132065942,33118.05392285737,25862.993796334446,29377.791727679498,20377.12805672917
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep71.0,8734.860818126552,29232.969805675035,33489.10469272823,28229.670744173447,27167.357427092793,15511.409992978473
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep72.0,9506.035046808827,40833.799828402225,40244.86953721104,40178.24694446765,30507.626226256147,16185.423494211664
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep73.0,11438.280479605117,31150.850318698154,33946.85390493807,33746.37765790516,30756.89250527566,21885.29987761607
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep74.0,9734.021510482115,38290.05316804622,35943.27830392587,31409.64903039698,26530.715170549967,19223.913442888683
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep75.0,9927.762505424509,26143.07570510731,34072.21520304408,35024.01531710689,26801.012706225778,18385.676653294042
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep76.0,9939.473990623404,34221.129122336526,36526.631132796196,30474.14001124523,30734.383324282673,18846.39311506322
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep77.0,8340.453046623636,32050.30532412618,34053.53415907821,31409.625134673275,26086.341992569887,19594.197092426963
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep78.0,10328.143707541869,28060.643272225818,33358.81980742641,35824.829413895175,22192.74469469285,21430.954884730214
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep79.0,11423.29636608743,29257.940799345277,44626.94813828213,27373.254634212026,30295.201215626625,17343.534309496485
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep8.0,8214.582742607881,33474.34474275501,35165.13935770251,30366.41558591547,23697.798518242096,17714.944929053152
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep80.0,10300.956708148622,36118.46901227672,32170.315764569,32493.493946499777,26231.751742416207,17692.78682832307
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep81.0,11311.506960744358,35713.38212335795,37910.088600265735,36400.94965393882,27574.32004025471,18443.789213192103
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep82.0,10529.996411425649,34688.238612364556,40975.72451607704,35233.61023574468,33958.125229646575,18069.634529629526
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep83.0,10003.858041115658,33787.72928461425,34023.066852349446,36084.63879873739,25249.116206609804,17762.38386930716
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep84.0,9591.494455637345,36914.06038552195,29598.057078982656,32845.278903796054,25581.3609137683,21124.89822157168
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep85.0,10735.987831624721,33936.21081906156,39780.65281377357,31875.853796598472,25539.324725967577,17188.67776828581
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep86.0,11823.411030993888,36448.14979612737,35466.7975664253,31855.128782455795,30489.908244995942,17196.483278304346
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep87.0,11464.594453136673,31205.67555325829,30289.458353702878,32650.884371859254,27510.822267640804,19428.197304098343
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep88.0,11486.673752902028,35342.90135611761,34422.664913067485,30900.75746892774,27199.433495090107,19608.470509436273
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep89.0,11803.80651749843,42163.681085821096,33672.74302184003,35087.67721380241,31935.41808651502,16850.418815726767
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep9.0,9832.490910341765,33068.50898752036,35256.87821920389,35111.48463921042,31053.551690938148,22277.1752078174
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep90.0,11858.788154159696,36777.08876468157,33339.93067571131,39089.56685668952,28540.00040048838,24021.120998807957
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep91.0,11276.116335436134,30237.286088030956,36686.0238171258,28399.414753415447,31227.642674919334,18672.733970001722
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep92.0,10810.036183842722,31330.08239765023,39270.58901764029,39139.98282056976,28885.32769242976,18339.092121705275
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep93.0,11616.337123889942,32636.330676409205,36742.28705244568,32641.90045878937,28297.41727095052,21280.400671293868
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep94.0,9832.436697538324,30201.176317037254,33534.69531648022,33942.259580674814,27272.973150031903,17417.387891409326
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep95.0,10772.236475603564,36569.65988866982,34131.88752833516,35791.18178980969,29849.06959204549,19305.14906136931
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep96.0,11465.003804543776,43937.468669645175,41764.027610652374,35493.98878552039,26038.409036852292,15115.059308583666
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep97.0,9130.192662971398,34483.10822998163,40030.734143686976,35293.991089725416,24082.980245498544,19510.091871831148
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep98.0,11100.952909522744,40613.80988182657,34444.11088334991,30489.33317990828,25027.919994587643,21078.2917347912
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.09_0.11]_rep99.0,12423.701313315125,35699.04146829403,39618.820376368836,33251.20719931674,21874.32310857078,17675.363133397554
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep1.0,9706.541441012749,22102.025283009003,38973.84966449754,31289.342201751948,27384.238808133025,13895.140607904925
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep10.0,10255.009560578406,38384.742992011335,32528.109617112394,35649.371054320996,30429.816756205008,16703.032344822863
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep100.0,9811.364092498601,31402.827393532403,34752.855040232855,33264.148585504605,24799.02583223124,11041.692472603214
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep11.0,10267.084988181432,33155.683321565695,39975.029654982565,32822.062382822485,28302.91407680256,17778.419151471247
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep12.0,11812.470273666982,34508.67822915483,39600.374148727606,26488.340264284256,26867.86030743439,17482.981769098908
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep13.0,10259.172740272923,34784.72737251056,31620.157513656686,23694.34200881931,29760.889484745145,16299.958881544284
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep14.0,13491.542307818932,30382.57010251226,36633.52402938263,34698.2581835924,26989.756574690517,22102.16616392234
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep15.0,8179.4426716673825,29220.210352433445,40349.78669731546,32562.104541557335,29714.41402706157,18256.94150916096
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep16.0,8150.583268988425,35504.4454442596,25892.630364990437,36791.97052514266,23024.70929848942,16368.943765243053
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep17.0,11529.276255766004,31810.859930910054,37357.85390468684,29008.095332407527,26422.81009097906,23367.344543650157
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep18.0,6306.709560500561,31984.647002188227,35039.57170249983,38184.071022033066,33696.29165368792,18785.700993724164
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep19.0,12079.163907643853,28676.132233090662,28902.429982999747,35037.10397055847,27419.11675920141,19310.84584863918
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep2.0,12835.440216751485,34259.56011774181,45916.81061979804,42492.032422755045,32951.24441946741,13848.63947163625
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep20.0,9822.3942944814,35625.35558007387,30143.31971926008,35002.81704104449,27745.723914476792,17999.158105987
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep21.0,10238.281473836694,30560.782275229976,32749.941179401925,28555.38157584645,31814.697427974766,18294.284962914993
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep22.0,7883.745672084449,27959.513521707937,34368.93629761007,34732.27929141306,26736.19163929183,17501.736791460764
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep23.0,10167.103628000696,32569.746025496806,38926.844192340606,37351.12212476186,22871.555675261527,20754.875449159408
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep24.0,11412.06673688335,33923.08887688699,32625.908066443444,40285.19259495951,16855.179647748482,18143.173662815825
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep25.0,12722.268724040961,28786.539873651924,55587.81515937252,31107.51385207938,24056.27789009626,9761.525403635667
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep26.0,9663.424703487388,36870.98926750109,40816.61740794155,35591.89818281034,28595.28368700089,23401.91206485754
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep27.0,7977.2525660839,36620.34770848128,37733.49071013302,27456.021369091977,20722.34033531572,22189.506979854654
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep28.0,9147.622953905477,29678.964510237573,29347.63351698846,21092.716295181363,27080.608743591238,17620.790748528794
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep29.0,6688.231807069828,36101.82131684433,34034.80450644858,29272.392051598945,29755.446024749275,18948.11915226074
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep3.0,9877.473277608931,30732.88403869173,40405.85486770589,40039.94590675316,24429.47997740493,16740.848873610194
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep30.0,10017.175827737432,28625.55795545345,29236.442544443868,37549.14243562957,31588.296872545943,21283.580531817028
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep31.0,6486.447199533075,18167.041196887185,32608.380322166347,32640.54246432091,31033.715179598254,19345.371941922855
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep32.0,9118.134880456968,41927.4993292312,31396.306387657794,33519.82088233183,27637.00803743219,17562.965378587636
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep33.0,11297.217098789444,41299.67261147316,36747.052834140675,31486.124330838633,32574.148640393076,21273.396264400137
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep34.0,10666.084158383044,29010.57442160994,37530.930648390735,33099.37584161831,22199.02899150371,18828.735359731865
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep35.0,7536.841450260406,32277.377995237977,29842.699043005516,35005.51639636963,26046.265956519048,21191.653792859346
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep36.0,6190.512787170628,19315.23598865955,29656.197460244606,47768.67402012058,18681.429981953384,26395.352718895512
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep37.0,9059.902206394734,30531.818089687058,43547.92759318104,30759.330152570157,29625.32829400329,18972.80913752278
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep38.0,9748.71256601638,34862.769210263614,29577.949921318013,28103.918863768587,29500.359863293204,18065.634548914866
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep39.0,10146.713548783184,30849.829147523153,32246.04416672403,29322.07979060324,31928.29993636207,18076.035875306447
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep4.0,11303.693524921282,31626.233942298175,36257.08342726561,33623.20060931789,27927.570258652788,17353.1348671721
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep40.0,10341.725548864586,38466.43575710278,32547.987685330856,45267.92932715956,31939.666618125673,18494.259503859663
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep41.0,9724.822444699013,37748.15298287989,38403.729289836105,33032.494596360135,32154.765099929824,19796.504138462617
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep42.0,8742.70049232829,28324.150601475576,34412.568547837625,37518.64972413007,21885.687800991866,14836.68967143595
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep43.0,9019.805094889589,31824.52182729142,36041.34238732341,26216.842881372697,22068.14583267544,20667.292733248076
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep44.0,9101.830814785146,34289.127924331005,27097.298056129825,34722.40517369631,23763.01054901355,18501.243896924087
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep45.0,8327.988535297209,30390.403073949812,32562.341261758847,33633.511438405665,23015.738257540288,18810.163435493385
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep46.0,13131.597088385639,41963.868700658386,33397.1258285773,29252.258162316684,25099.131361928245,15583.824153416794
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep47.0,12428.933244005053,35486.56924776103,37427.24525401388,38915.79508649702,30856.10811991676,19290.0695803036
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep48.0,10764.118334634366,41682.28737405559,27848.335269182586,36545.639087183445,29508.26101590415,17955.384446767825
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep49.0,13426.16319942402,31054.22302739384,38903.49790917015,27789.900632675122,29959.80344762481,19413.32720816337
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep5.0,9325.316416023972,31703.74550366347,40764.262359271095,30389.05190771986,36391.42882378894,16023.113175521943
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep50.0,8025.217128384556,33409.53126718123,40654.86574900505,28705.51805932678,22459.25104428828,23628.1124972888
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep51.0,9517.825733450509,36723.832802685574,36331.32437468832,30755.01953214311,30170.290777367183,13997.348064435635
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep52.0,9198.727983346404,32979.76687655049,31932.581344390583,32592.084814597438,26322.58150047043,14251.741398784914
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep53.0,11004.484537651206,38133.293589291614,37568.78745179366,37135.05221253065,25690.729601479965,21340.61107055415
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep54.0,7834.568065007796,36993.686447656306,46482.45376605373,40017.185263009225,28802.523392619045,16368.532276920683
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep55.0,7991.361801690253,46047.38755947258,30350.097039117638,41725.27536434661,25796.542086412268,17663.111055714566
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep56.0,11230.448783320953,27454.698909482577,37544.90134218875,35691.589468655744,28355.53123114222,16152.67331022855
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep57.0,11295.329912492989,21585.41562851193,33524.657210258025,28906.324262568138,30785.097878704524,23396.716163452988
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep58.0,11510.599889516161,37675.672329278554,32535.35022679337,35190.46051158453,31167.47824707069,22180.931777163343
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep59.0,12652.80444607175,31320.428005149617,36791.8831932732,36154.101889062025,26892.169878027256,17032.9191296173
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep6.0,11437.319709607047,28887.027229688494,35910.61077813922,27897.833545347574,22913.273442934493,16591.982790067694
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep60.0,10436.257585855848,32778.27299257471,38077.86648728816,27402.881603090307,21613.05917356231,18698.798276291855
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep61.0,8150.66420319026,38524.214329076545,33584.28823500721,33756.49625278016,35047.43738828556,21869.079847342735
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep62.0,10979.89164704928,31844.545210038094,40095.90972973636,35431.57124575367,23236.208454310028,17894.206296733573
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep63.0,9959.063086857026,32034.19230760175,34048.83924130164,36660.80705945683,27718.141948354478,29323.995953636153
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep64.0,11200.943940940308,27673.91680709077,30226.554299397096,28749.94319323133,26405.290418831526,17053.992497429917
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep65.0,13932.393863019186,36165.93557006142,19677.095536389745,39448.71976074175,28635.487704120507,26029.75059620135
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep66.0,13157.331516650856,45261.510883104784,29012.29740292827,33796.85101342996,26229.571978605178,18787.963761645904
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep67.0,10760.102090306194,35719.49165477702,31939.952285755255,39610.50950547763,33981.23307162413,12738.53588471118
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep68.0,11679.1680123219,26851.909273894104,27427.322980717727,33342.40219802521,28057.198534506573,16703.802418626135
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep69.0,9157.57818113457,35951.99585320811,36694.3346952871,27424.752766693557,34006.897930952466,24386.655475299664
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep7.0,12260.545051315852,29450.689534715926,36196.114602082795,30842.28165665183,29908.535511935494,21701.55530317611
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep70.0,12117.283659624929,43294.256141343656,30200.376366219447,37571.04653985812,30202.274360321546,16253.702157243059
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep71.0,13444.235967599623,43895.184137055374,29216.75143222546,43770.30435870762,39314.93476761904,17626.336816568302
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep72.0,7524.378004634276,43315.24680530113,36715.17243675584,27167.98202818081,24798.893867201266,24461.63087242876
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep73.0,8367.23689000748,34813.469418021865,37659.71838178233,45729.94417058674,26652.338898060603,16457.84798529989
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep74.0,8527.891429422292,29003.398808338974,28362.09566056124,34852.62154731118,30353.680524254218,16737.967557216944
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep75.0,10697.12927392507,38133.98168995278,40347.97227762443,25934.795071888613,20414.528855208813,15544.90407292503
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep76.0,9382.244350974066,38513.83745974062,40203.662747414826,30267.316085152648,30171.15861338831,18468.928736076683
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep77.0,11152.545465019806,27284.009134081018,38965.10125166373,35071.24165605031,21259.367311827955,18498.47455273629
bottom_peak_halflife_10.0_to_15.0_h_RSE_[0.14_0.16]_rep78.0,10285.762711656991,25189.522263911465,40690.078424233056,31067.442021488518,37377.59303298815,16880.848002376035
