,V1,V2,V3,V4,V5,V6
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep38.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep39.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep4.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep40.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep41.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep42.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep43.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep44.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep45.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep46.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep47.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep48.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep49.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep5.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep50.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep51.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep52.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep53.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep54.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep55.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep56.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep57.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep58.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep59.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep6.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep60.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep61.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep62.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep63.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep64.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep65.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep66.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep67.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep68.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep69.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep7.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep70.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep71.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep72.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep73.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep74.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep75.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep76.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep77.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep78.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep79.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep8.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep80.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep81.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep82.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep83.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep84.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep85.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep86.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep87.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep88.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep89.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep9.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep90.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep91.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep92.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep93.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep94.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep95.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep96.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep97.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep98.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.04_0.06]_rep99.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep1.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep10.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep100.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep11.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep12.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep13.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep14.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep15.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep16.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep17.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep18.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep19.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep2.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep20.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep21.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep22.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep23.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep24.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep25.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep26.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep27.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep28.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep29.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep3.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep30.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep31.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep32.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep33.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep34.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep35.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep36.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep37.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep38.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep39.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep4.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep40.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep41.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep42.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep43.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep44.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep45.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep46.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep47.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep48.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep49.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep5.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep50.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep51.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep52.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep53.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep54.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep55.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep56.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep57.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep58.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep59.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep6.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep60.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep61.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
bottom_peak_halflife_10.0_to_10.0_h_RSE_[0.09_0.11]_rep62.0,30.0,27.693490391599074,21.784471112210728,14.602567678799153,8.341119013595826,4.060058497098382
